"scientificName","acceptedScientificName","decimalLatitude","decimalLongitude","basisOfRecord","occurrenceStatus","genericName","specificEpithet","datasetKey","Species","featurecla","name","areas"
"Paralabidochromis chilotes (Boulenger, 1911)","Haplochromis chilotes (Boulenger, 1911)",-0.08937,34.08626,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","chilotes","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis chilotes","Lake","Lake Victoria",67332250502.7392
"Ptyochromis xenognathus (Greenwood, 1957)","Haplochromis xenognathus Greenwood, 1957",-0.41817,34.20451,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","xenognathus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis xenognathus","Lake","Lake Victoria",67332250502.7392
"Ptyochromis xenognathus (Greenwood, 1957)","Haplochromis xenognathus Greenwood, 1957",-0.41817,34.20451,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","xenognathus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis xenognathus","Lake","Lake Victoria",67332250502.7392
"Ptyochromis xenognathus (Greenwood, 1957)","Haplochromis xenognathus Greenwood, 1957",-0.41817,34.20451,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","xenognathus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis xenognathus","Lake","Lake Victoria",67332250502.7392
"Ptyochromis xenognathus (Greenwood, 1957)","Haplochromis xenognathus Greenwood, 1957",-0.41817,34.20451,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","xenognathus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis xenognathus","Lake","Lake Victoria",67332250502.7392
"Xystichromis nuchisquamulatus (Hilgendorf, 1888)","Haplochromis nuchisquamulatus (Hilgendorf, 1888)",-0.41817,34.20451,"PRESERVED_SPECIMEN","PRESENT","Xystichromis","nuchisquamulatus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Xystichromis nuchisquamulatus","Lake","Lake Victoria",67332250502.7392
"Pundamilia macrocephala Seehausen & Bouton, 1998","Haplochromis macrocephalus (Seehausen & Bouton, 1998)",-0.08962,34.08609,"PRESERVED_SPECIMEN","PRESENT","Pundamilia","macrocephala","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Pundamilia macrocephala","Lake","Lake Victoria",67332250502.7392
"Neochromis greenwoodi Seehausen & Bouton, 1998","Haplochromis greenwoodi (Seehausen & Bouton, 1998)",-0.08937,34.08626,"PRESERVED_SPECIMEN","PRESENT","Neochromis","greenwoodi","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Neochromis greenwoodi","Lake","Lake Victoria",67332250502.7392
"Pundamilia macrocephala Seehausen & Bouton, 1998","Haplochromis macrocephalus (Seehausen & Bouton, 1998)",-0.08962,34.08609,"PRESERVED_SPECIMEN","PRESENT","Pundamilia","macrocephala","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Pundamilia macrocephala","Lake","Lake Victoria",67332250502.7392
"Pundamilia pundamilia Seehausen & Bouton, 1998","Haplochromis pundamilia (Seehausen & Bouton, 1998)",-0.21284,34.51364,"PRESERVED_SPECIMEN","PRESENT","Pundamilia","pundamilia","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Pundamilia pundamilia","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis plagiodon (Regan & Trewavas, 1928)","Haplochromis plagiodon Regan & Trewavas, 1928",-0.21284,34.51364,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","plagiodon","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis plagiodon","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis plagiodon (Regan & Trewavas, 1928)","Haplochromis plagiodon Regan & Trewavas, 1928",-0.35,34.21667,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","plagiodon","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis plagiodon","Lake","Lake Victoria",67332250502.7392
"Astatotilapia nubila (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",-0.41817,34.20451,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","nubila","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia nubila","Lake","Lake Victoria",67332250502.7392
"Astatotilapia nubila (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",-0.41817,34.20451,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","nubila","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia nubila","Lake","Lake Victoria",67332250502.7392
"Astatotilapia nubila (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",-0.41817,34.20451,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","nubila","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia nubila","Lake","Lake Victoria",67332250502.7392
"Neochromis nigricans (Boulenger, 1906)","Haplochromis nigricans (Boulenger, 1906)",-0.08962,34.08609,"PRESERVED_SPECIMEN","PRESENT","Neochromis","nigricans","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Neochromis nigricans","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis plagiodon (Regan & Trewavas, 1928)","Haplochromis plagiodon Regan & Trewavas, 1928",-0.21284,34.51364,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","plagiodon","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis plagiodon","Lake","Lake Victoria",67332250502.7392
"Neochromis nigricans (Boulenger, 1906)","Haplochromis nigricans (Boulenger, 1906)",-0.08962,34.08609,"PRESERVED_SPECIMEN","PRESENT","Neochromis","nigricans","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Neochromis nigricans","Lake","Lake Victoria",67332250502.7392
"Neochromis nigricans (Boulenger, 1906)","Haplochromis nigricans (Boulenger, 1906)",-0.08962,34.08609,"PRESERVED_SPECIMEN","PRESENT","Neochromis","nigricans","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Neochromis nigricans","Lake","Lake Victoria",67332250502.7392
"Ptyochromis xenognathus (Greenwood, 1957)","Haplochromis xenognathus Greenwood, 1957",-0.43497,34.15703,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","xenognathus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis xenognathus","Lake","Lake Victoria",67332250502.7392
"Ptyochromis xenognathus (Greenwood, 1957)","Haplochromis xenognathus Greenwood, 1957",-0.43497,34.15703,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","xenognathus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis xenognathus","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis plagiodon (Regan & Trewavas, 1928)","Haplochromis plagiodon Regan & Trewavas, 1928",-0.39031,34.09863,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","plagiodon","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis plagiodon","Lake","Lake Victoria",67332250502.7392
"Neochromis nigricans (Boulenger, 1906)","Haplochromis nigricans (Boulenger, 1906)",-0.42017,34.19164,"PRESERVED_SPECIMEN","PRESENT","Neochromis","nigricans","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Neochromis nigricans","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis plagiodon (Regan & Trewavas, 1928)","Haplochromis plagiodon Regan & Trewavas, 1928",-0.21284,34.51364,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","plagiodon","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis plagiodon","Lake","Lake Victoria",67332250502.7392
"Mbipia mbipi Lippitsch & Bouton, 1998","Haplochromis mbipi (Lippitsch & Bouton, 1998)",-0.41817,34.20451,"PRESERVED_SPECIMEN","PRESENT","Mbipia","mbipi","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Mbipia mbipi","Lake","Lake Victoria",67332250502.7392
"Psammochromis riponianus (Boulenger, 1911)","Haplochromis riponianus (Boulenger, 1911)",-0.41817,34.20451,"PRESERVED_SPECIMEN","PRESENT","Psammochromis","riponianus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Psammochromis riponianus","Lake","Lake Victoria",67332250502.7392
"Ptyochromis xenognathus (Greenwood, 1957)","Haplochromis xenognathus Greenwood, 1957",-0.83294,34.13675,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","xenognathus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis xenognathus","Lake","Lake Victoria",67332250502.7392
"Ptyochromis xenognathus (Greenwood, 1957)","Haplochromis xenognathus Greenwood, 1957",-0.41817,34.20451,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","xenognathus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis xenognathus","Lake","Lake Victoria",67332250502.7392
"Ptyochromis xenognathus (Greenwood, 1957)","Haplochromis xenognathus Greenwood, 1957",-0.41817,34.20451,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","xenognathus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis xenognathus","Lake","Lake Victoria",67332250502.7392
"Ptyochromis xenognathus (Greenwood, 1957)","Haplochromis xenognathus Greenwood, 1957",-0.41817,34.20451,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","xenognathus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis xenognathus","Lake","Lake Victoria",67332250502.7392
"Psammochromis riponianus (Boulenger, 1911)","Haplochromis riponianus (Boulenger, 1911)",-0.42017,34.19164,"PRESERVED_SPECIMEN","PRESENT","Psammochromis","riponianus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Psammochromis riponianus","Lake","Lake Victoria",67332250502.7392
"Ptyochromis xenognathus (Greenwood, 1957)","Haplochromis xenognathus Greenwood, 1957",-0.41817,34.20451,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","xenognathus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis xenognathus","Lake","Lake Victoria",67332250502.7392
"Ptyochromis xenognathus (Greenwood, 1957)","Haplochromis xenognathus Greenwood, 1957",-0.41817,34.20451,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","xenognathus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis xenognathus","Lake","Lake Victoria",67332250502.7392
"Ptyochromis xenognathus (Greenwood, 1957)","Haplochromis xenognathus Greenwood, 1957",-0.83294,34.13675,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","xenognathus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis xenognathus","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis plagiodon (Regan & Trewavas, 1928)","Haplochromis plagiodon Regan & Trewavas, 1928",0.06444,33.95082,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","plagiodon","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis plagiodon","Lake","Lake Victoria",67332250502.7392
"Yssichromis laparogramma (Greenwood & Gee, 1969)","Haplochromis laparogramma Greenwood & Gee, 1969",-0.25,34.6011,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","laparogramma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Ptyochromis granti (Boulenger, 1906)","Haplochromis granti Boulenger, 1906",0.06444,33.95082,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","granti","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis granti","Lake","Lake Victoria",67332250502.7392
"Neochromis nigricans (Boulenger, 1906)","Haplochromis nigricans (Boulenger, 1906)",-0.38591,34.07871,"PRESERVED_SPECIMEN","PRESENT","Neochromis","nigricans","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Neochromis nigricans","Lake","Lake Victoria",67332250502.7392
"Yssichromis laparogramma (Greenwood & Gee, 1969)","Haplochromis laparogramma Greenwood & Gee, 1969",0.28333,33.31667,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","laparogramma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Mbipia mbipi Lippitsch & Bouton, 1998","Haplochromis mbipi (Lippitsch & Bouton, 1998)",-0.39947,34.15465,"PRESERVED_SPECIMEN","PRESENT","Mbipia","mbipi","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Mbipia mbipi","Lake","Lake Victoria",67332250502.7392
"Yssichromis laparogramma (Greenwood & Gee, 1969)","Haplochromis laparogramma Greenwood & Gee, 1969",-0.42017,34.19164,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","laparogramma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Neochromis nigricans (Boulenger, 1906)","Haplochromis nigricans (Boulenger, 1906)",-0.35,34.21667,"PRESERVED_SPECIMEN","PRESENT","Neochromis","nigricans","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Neochromis nigricans","Lake","Lake Victoria",67332250502.7392
"Neochromis nigricans (Boulenger, 1906)","Haplochromis nigricans (Boulenger, 1906)",-0.35,34.21667,"PRESERVED_SPECIMEN","PRESENT","Neochromis","nigricans","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Neochromis nigricans","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis plagiodon (Regan & Trewavas, 1928)","Haplochromis plagiodon Regan & Trewavas, 1928",-0.35,34.21667,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","plagiodon","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis plagiodon","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis chilotes (Boulenger, 1911)","Haplochromis chilotes (Boulenger, 1911)",-0.42017,34.19164,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","chilotes","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis chilotes","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis chilotes (Boulenger, 1911)","Haplochromis chilotes (Boulenger, 1911)",-0.35,34.21667,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","chilotes","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis chilotes","Lake","Lake Victoria",67332250502.7392
"Neochromis nigricans (Boulenger, 1906)","Haplochromis nigricans (Boulenger, 1906)",-0.35,34.21667,"PRESERVED_SPECIMEN","PRESENT","Neochromis","nigricans","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Neochromis nigricans","Lake","Lake Victoria",67332250502.7392
"Yssichromis laparogramma (Greenwood & Gee, 1969)","Haplochromis laparogramma Greenwood & Gee, 1969",-0.43497,34.15703,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","laparogramma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Pundamilia nyererei (Witte-Maas & Witte, 1985)","Haplochromis nyererei Witte-Maas & Witte, 1985",-0.48196,34.082,"PRESERVED_SPECIMEN","PRESENT","Pundamilia","nyererei","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Pundamilia nyererei","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis plagiodon (Regan & Trewavas, 1928)","Haplochromis plagiodon Regan & Trewavas, 1928",-0.35,34.21667,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","plagiodon","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis plagiodon","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis chilotes (Boulenger, 1911)","Haplochromis chilotes (Boulenger, 1911)",-0.35,34.21667,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","chilotes","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis chilotes","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis crassilabris (Boulenger, 1906)","Haplochromis crassilabris Boulenger, 1906",0.1977,33.24047,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","crassilabris","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis crassilabris","Lake","Lake Victoria",67332250502.7392
"Astatotilapia nubila (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",-0.30396,34.82595,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","nubila","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia nubila","Lake","Lake Victoria",67332250502.7392
"Harpagochromis plagiostoma (Regan, 1922)","Haplochromis plagiostoma Regan, 1922",0.1977,33.24047,"PRESERVED_SPECIMEN","PRESENT","Harpagochromis","plagiostoma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Harpagochromis plagiostoma","Lake","Lake Victoria",67332250502.7392
"Astatotilapia nubila (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",0.1977,33.24047,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","nubila","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia nubila","Lake","Lake Victoria",67332250502.7392
"Pundamilia macrocephala Seehausen & Bouton, 1998","Haplochromis macrocephalus (Seehausen & Bouton, 1998)",0.40345,33.22013,"PRESERVED_SPECIMEN","PRESENT","Pundamilia","macrocephala","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Pundamilia macrocephala","Lake","Lake Victoria",67332250502.7392
"Yssichromis laparogramma (Greenwood & Gee, 1969)","Haplochromis laparogramma Greenwood & Gee, 1969",-0.26373,34.56548,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","laparogramma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Yssichromis laparogramma (Greenwood & Gee, 1969)","Haplochromis laparogramma Greenwood & Gee, 1969",-0.26373,34.56548,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","laparogramma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Yssichromis pyrrhocephalus (Witte & Witte-Maas, 1987)","Haplochromis pyrrhocephalus Witte & Witte-Maas, 1987",-0.21675,34.50026,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","pyrrhocephalus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis pyrrhocephalus","Lake","Lake Victoria",67332250502.7392
"Yssichromis laparogramma (Greenwood & Gee, 1969)","Haplochromis laparogramma Greenwood & Gee, 1969",-0.26373,34.56548,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","laparogramma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Enterochromis paropius (Greenwood & Gee, 1969)","Haplochromis paropius Greenwood & Gee, 1969",-0.38419,34.25172,"PRESERVED_SPECIMEN","PRESENT","Enterochromis","paropius","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Enterochromis paropius","Lake","Lake Victoria",67332250502.7392
"Yssichromis laparogramma (Greenwood & Gee, 1969)","Haplochromis laparogramma Greenwood & Gee, 1969",-0.21675,34.50026,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","laparogramma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Yssichromis laparogramma (Greenwood & Gee, 1969)","Haplochromis laparogramma Greenwood & Gee, 1969",-0.38419,34.25172,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","laparogramma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Paralabidochromis victoriae Greenwood, 1956","Haplochromis victoriae (Greenwood, 1956)",-0.33999,34.2308,"PRESERVED_SPECIMEN","PRESENT","Paralabidochromis","victoriae","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Paralabidochromis victoriae","Lake","Lake Victoria",67332250502.7392
"Ptyochromis xenognathus (Greenwood, 1957)","Haplochromis xenognathus Greenwood, 1957",-0.33999,34.2308,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","xenognathus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis xenognathus","Lake","Lake Victoria",67332250502.7392
"Ptyochromis xenognathus (Greenwood, 1957)","Haplochromis xenognathus Greenwood, 1957",-0.41503,34.27591,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","xenognathus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis xenognathus","Lake","Lake Victoria",67332250502.7392
"Ptyochromis granti (Boulenger, 1906)","Haplochromis granti Boulenger, 1906",-0.41503,34.27591,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","granti","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis granti","Lake","Lake Victoria",67332250502.7392
"Yssichromis laparogramma (Greenwood & Gee, 1969)","Haplochromis laparogramma Greenwood & Gee, 1969",-0.21675,34.50026,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","laparogramma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Astatotilapia nubila (Boulenger, 1906)","Haplochromis nubilus (Boulenger, 1906)",-0.30396,34.82595,"PRESERVED_SPECIMEN","PRESENT","Astatotilapia","nubila","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Astatotilapia nubila","Lake","Lake Victoria",67332250502.7392
"Yssichromis laparogramma (Greenwood & Gee, 1969)","Haplochromis laparogramma Greenwood & Gee, 1969",-0.26373,34.56548,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","laparogramma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Neochromis nigricans (Boulenger, 1906)","Haplochromis nigricans (Boulenger, 1906)",-0.41844,34.2067,"PRESERVED_SPECIMEN","PRESENT","Neochromis","nigricans","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Neochromis nigricans","Lake","Lake Victoria",67332250502.7392
"Macropleurodus bicolor (Boulenger, 1906)","Haplochromis bicolor Boulenger, 1906",-0.41844,34.2067,"PRESERVED_SPECIMEN","PRESENT","Macropleurodus","bicolor","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Macropleurodus bicolor","Lake","Lake Victoria",67332250502.7392
"Yssichromis laparogramma (Greenwood & Gee, 1969)","Haplochromis laparogramma Greenwood & Gee, 1969",-0.26373,34.56548,"PRESERVED_SPECIMEN","PRESENT","Yssichromis","laparogramma","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Yssichromis laparogramma","Lake","Lake Victoria",67332250502.7392
"Ptyochromis xenognathus (Greenwood, 1957)","Haplochromis xenognathus Greenwood, 1957",-0.39947,34.15465,"PRESERVED_SPECIMEN","PRESENT","Ptyochromis","xenognathus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Ptyochromis xenognathus","Lake","Lake Victoria",67332250502.7392
"Enterochromis cinctus (Greenwood & Gee, 1969)","Haplochromis cinctus Greenwood & Gee, 1969",-0.40243,34.37588,"PRESERVED_SPECIMEN","PRESENT","Enterochromis","cinctus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Enterochromis cinctus","Lake","Lake Victoria",67332250502.7392
