"acceptedScientificName","genericName","specificEpithet","decimalLongitude","decimalLatitude","datasetKey"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-65.911634,18.124086,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-65.792405,18.4002,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus cooki Grant, 1932","Eleutherodactylus","cooki",-65.850357,18.132018,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus orientalis (Barbour & Shreve, 1937)","Eleutherodactylus","orientalis",-74.57,20.34,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus iberia Estrada & Hedges, 1996","Eleutherodactylus","iberia",-74.79,20.47,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus auriculatus (Cope, 1862)","Eleutherodactylus","auriculatus",-74.73,20.48,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-74.0548,18.247196,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-65.828675,18.339833,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus cochranae Grant, 1932","Eleutherodactylus","cochranae",-64.661275,18.405736,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus cochranae Grant, 1932","Eleutherodactylus","cochranae",-66.438334,18.472582,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus cochranae Grant, 1932","Eleutherodactylus","cochranae",-66.595213,18.450627,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus orientalis (Barbour & Shreve, 1937)","Eleutherodactylus","orientalis",-75.31,20.39,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus orientalis (Barbour & Shreve, 1937)","Eleutherodactylus","orientalis",-74.56,20.34,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus weinlandi Barbour, 1914","Eleutherodactylus","weinlandi",-69.330955,19.279347,"8a863029-f435-446a-821e-275f4f641165"
"Eleutherodactylus flavescens Noble, 1923","Eleutherodactylus","flavescens",-69.330895,19.279367,"8a863029-f435-446a-821e-275f4f641165"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-65.659908,18.292031,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.095806,18.061461,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.286422,18.38742,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.091048,18.062995,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus cubanus Barbour, 1942","Eleutherodactylus","cubanus",-76.6,20.06,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus iberia Estrada & Hedges, 1996","Eleutherodactylus","iberia",-74.75,20.5,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus limbatus (Cope, 1862)","Eleutherodactylus","limbatus",-75.45,20.52,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus auriculatus (Cope, 1862)","Eleutherodactylus","auriculatus",-76.6,20.05,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus johnstonei Barbour, 1914","Eleutherodactylus","johnstonei",-61.09517,14.60618,"d4f0993a-0f72-445e-8d5c-1b685e5268b1"
"Eleutherodactylus johnstonei Barbour, 1914","Eleutherodactylus","johnstonei",-61.0728,14.6352,"d4f0993a-0f72-445e-8d5c-1b685e5268b1"
"Eleutherodactylus johnstonei Barbour, 1914","Eleutherodactylus","johnstonei",-60.90585,14.76315,"d4f0993a-0f72-445e-8d5c-1b685e5268b1"
"Eleutherodactylus cubanus Barbour, 1942","Eleutherodactylus","cubanus",-76.7,20.03,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus jaumei Estrada & Alonso, 1997","Eleutherodactylus","jaumei",-76.69,20,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus montserratae Hedges, 2022","Eleutherodactylus","montserratae",-62.18772,16.704552,"69e6b4f5-8200-4929-8a3b-8aa7ec163bd7"
"Eleutherodactylus montserratae Hedges, 2022","Eleutherodactylus","montserratae",-62.217,16.757,"69e6b4f5-8200-4929-8a3b-8aa7ec163bd7"
"Eleutherodactylus montserratae Hedges, 2022","Eleutherodactylus","montserratae",-62.22,16.73,"69e6b4f5-8200-4929-8a3b-8aa7ec163bd7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.253953,18.141031,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus johnstonei Barbour, 1914","Eleutherodactylus","johnstonei",-61.040667,14.683535,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.159438,18.379657,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.163236,18.113262,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.149337,18.133312,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.156311,18.111597,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.162483,18.127475,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.162597,18.127536,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.117403,18.197227,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus glamyrus Estrada & Hedges, 1997","Eleutherodactylus","glamyrus",-76.85,19.98,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus jaumei Estrada & Alonso, 1997","Eleutherodactylus","jaumei",-76.68,20.01,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus auriculatus (Cope, 1862)","Eleutherodactylus","auriculatus",-79.6,21.87,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus glamyrus Estrada & Hedges, 1997","Eleutherodactylus","glamyrus",-76.7,20.03,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus limbatus (Cope, 1862)","Eleutherodactylus","limbatus",-83,22.8,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus iberia Estrada & Hedges, 1996","Eleutherodactylus","iberia",-74.72,20.5,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus iberia Estrada & Hedges, 1996","Eleutherodactylus","iberia",-74.69,20.52,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.30968,18.184556,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.00729,17.997378,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.161768,18.115092,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.123494,18.179058,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.076093,18.127952,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.05354,18.079261,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-65.87117,18.314592,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.16316,18.113271,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.179232,18.209834,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.164096,18.118286,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus flavescens Noble, 1923","Eleutherodactylus","flavescens",-69.046276,18.878846,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-65.819927,18.321268,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.201908,18.161766,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.162979,18.11854,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.147164,18.116547,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-65.794122,18.299541,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.02575,18.061408,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.147269,18.116695,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.0736,18.2344,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.073459,18.234481,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.165353,18.104863,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.147339,18.116675,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.147269,18.116642,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus iberia Estrada & Hedges, 1996","Eleutherodactylus","iberia",-74.84,20.43,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus jaumei Estrada & Alonso, 1997","Eleutherodactylus","jaumei",-76.69,19.99,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus limbatus (Cope, 1862)","Eleutherodactylus","limbatus",-74.28,20.16,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus iberia Estrada & Hedges, 1996","Eleutherodactylus","iberia",-74.87,20.45,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus limbatus (Cope, 1862)","Eleutherodactylus","limbatus",-83.83,22.54,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus iberia Estrada & Hedges, 1996","Eleutherodactylus","iberia",-74.86,20.44,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus iberia Estrada & Hedges, 1996","Eleutherodactylus","iberia",-74.6,20.42,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus limbatus (Cope, 1862)","Eleutherodactylus","limbatus",-76.05,20.02,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus jaumei Estrada & Alonso, 1997","Eleutherodactylus","jaumei",-76.68,20,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus auriculatus (Cope, 1862)","Eleutherodactylus","auriculatus",-75.16,20.36,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus bartonsmithi Schwartz, 1960","Eleutherodactylus","bartonsmithi",-74.29,20.3,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus planirostris (Cope, 1862)","Eleutherodactylus","planirostris",-82.4,23.12,"d8cd16ba-bb74-4420-821e-083f2bac17c2"
"Eleutherodactylus johnstonei Barbour, 1914","Eleutherodactylus","johnstonei",-61.361488,15.236348,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-65.770737,18.338195,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus johnstonei Barbour, 1914","Eleutherodactylus","johnstonei",-61.361477,15.236358,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-65.719699,18.378778,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus brittoni Schmidt, 1920","Eleutherodactylus","brittoni",-65.797291,18.263666,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.149418,18.133108,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus cochranae Grant, 1932","Eleutherodactylus","cochranae",-65.723581,18.383565,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus cochranae Grant, 1932","Eleutherodactylus","cochranae",-66.042042,18.237218,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus cochranae Grant, 1932","Eleutherodactylus","cochranae",-65.719699,18.378778,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.042042,18.237218,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.179283,18.209883,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.149336,18.133186,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.149332,18.133187,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.159534,18.115229,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.161278,18.175791,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.162755,18.127005,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.170105,18.129121,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-65.828645,18.339858,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.002378,18.01176,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.123487,18.226499,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-65.420867,18.149154,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.111882,18.124648,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus planirostris (Cope, 1862)","Eleutherodactylus","planirostris",-77.328593,25.072162,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.17923,18.209872,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.165163,18.10454,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.149841,18.133722,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus weinlandi Barbour, 1914","Eleutherodactylus","weinlandi",-70.639512,19.771678,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.003888,18.243059,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus planirostris (Cope, 1862)","Eleutherodactylus","planirostris",-77.328451,25.071905,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus planirostris (Cope, 1862)","Eleutherodactylus","planirostris",-77.328766,25.073536,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus weinlandi Barbour, 1914","Eleutherodactylus","weinlandi",-70.639262,19.771758,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.149146,18.133939,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus johnstonei Barbour, 1914","Eleutherodactylus","johnstonei",-61.01929,14.65485,"91aa3d5b-6f77-4135-a823-cef438a60dfa"
"Eleutherodactylus martinicensis (Tschudi, 1838)","Eleutherodactylus","martinicensis",-61.01929,14.65485,"91aa3d5b-6f77-4135-a823-cef438a60dfa"
"Eleutherodactylus montserratae Hedges, 2022","Eleutherodactylus","montserratae",-63.231788,17.628937,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.004198,18.24304,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus planirostris (Cope, 1862)","Eleutherodactylus","planirostris",-77.294347,17.93784,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.646743,18.003161,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.147194,18.08012,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus johnstonei Barbour, 1914","Eleutherodactylus","johnstonei",-60.906198,14.7631,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus weinlandi Barbour, 1914","Eleutherodactylus","weinlandi",-70.740081,19.586832,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus flavescens Noble, 1923","Eleutherodactylus","flavescens",-70.609494,19.412271,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.059698,18.212356,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.17913,18.209703,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus planirostris (Cope, 1862)","Eleutherodactylus","planirostris",-81.383775,19.351483,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.162178,18.118867,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus weinlandi Barbour, 1914","Eleutherodactylus","weinlandi",-70.123068,18.813199,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.201941,18.161664,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-67.038316,18.193657,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus audanti Cochran, 1934","Eleutherodactylus","audanti",-71.659014,18.326413,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.003915,18.242997,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-70.149529,19.33844,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus weinlandi Barbour, 1914","Eleutherodactylus","weinlandi",-70.21628,18.948969,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.03093,18.093045,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.599341,18.448412,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.59648,18.45083,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus flavescens Noble, 1923","Eleutherodactylus","flavescens",-70.200152,18.998319,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus inoptatus (Barbour, 1914)","Eleutherodactylus","inoptatus",-70.226676,18.954832,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus brittoni Schmidt, 1920","Eleutherodactylus","brittoni",-66.491875,18.17423,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-65.991597,18.325105,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-65.813347,18.335897,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.7096,18.32891,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.96627,18.4084,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.96215,18.420283,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.088227,18.456337,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus wightmanae Schmidt, 1920","Eleutherodactylus","wightmanae",-66.430245,18.029736,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-67.201955,18.305473,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-65.89457,18.38773,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.993482,18.178921,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-65.854713,18.280233,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-65.999792,18.228258,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.993763,18.178475,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.994595,18.179004,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-65.864403,18.27577,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus montserratae Hedges, 2022","Eleutherodactylus","montserratae",-62.191903,16.75592,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.993482,18.178921,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus wightmanae Schmidt, 1920","Eleutherodactylus","wightmanae",-65.864905,18.282034,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus brittoni Schmidt, 1920","Eleutherodactylus","brittoni",-66.510383,18.158931,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.086708,18.457058,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
